Customer_ID,Age,Salary,Experience,Credit_Score,Product_Interest,Purchase_Frequency,Customer_Rating,Purchased
CUST07414,21,174075,32,531,Automobile,21,1,0
CUST07415,32,193161,18,828,Electronics,8,4,1
CUST07416,42,113197,12,795,Electronics,5,2,1
CUST07417,61,112318,13,475,Clothing,35,4,1
CUST07418,52,191101,31,442,Electronics,9,5,0
CUST07419,31,109023,21,316,Healthcare,36,4,0
CUST07420,66,81962,19,548,Electronics,31,2,1
CUST07421,36,143037,32,334,Furniture,3,4,1
CUST07422,55,117601,4,445,Healthcare,3,1,1
CUST07423,53,114859,19,464,Clothing,12,1,1
CUST07424,24,120933,13,410,Electronics,15,4,1
CUST07425,47,75957,26,373,Furniture,42,2,1
CUST07426,36,112864,25,653,Furniture,49,2,0
CUST07427,66,156358,31,573,Healthcare,25,4,1
CUST07428,42,73739,29,578,Electronics,32,2,0
CUST07429,33,68733,26,330,Furniture,3,1,0
CUST07430,64,75389,25,825,Electronics,25,1,1
CUST07431,57,190787,17,834,Healthcare,8,1,1
CUST07432,68,86922,22,809,Automobile,40,5,0
CUST07433,25,47580,23,813,Furniture,10,3,0
CUST07434,35,145900,3,477,Clothing,4,1,0
CUST07435,45,161895,2,628,Electronics,37,4,0
CUST07436,33,37084,29,471,Healthcare,31,5,0
CUST07437,69,107991,15,695,Healthcare,28,4,1
CUST07438,36,171679,6,334,Clothing,37,2,0
CUST07439,59,112455,38,596,Automobile,39,3,0
CUST07440,34,142540,21,768,Electronics,27,5,0
CUST07441,62,144540,30,794,Automobile,23,2,0
CUST07442,30,173041,12,534,Healthcare,18,2,0
CUST07443,24,47333,28,338,Furniture,0,1,0
CUST07444,44,157182,27,518,Automobile,4,4,1
CUST07445,27,66668,18,516,Furniture,22,2,1
CUST07446,51,41945,22,719,Clothing,18,2,0
CUST07447,53,132528,7,473,Healthcare,1,2,1
CUST07448,42,76526,24,412,Furniture,47,3,0
CUST07449,23,77717,37,473,Electronics,1,5,0
CUST07450,41,120480,37,373,Healthcare,8,1,1
CUST07451,35,165673,34,835,Clothing,17,5,0
CUST07452,40,42930,25,331,Electronics,15,2,0
CUST07453,23,34333,2,553,Healthcare,38,3,0
CUST07454,46,150384,1,796,Automobile,8,2,1
CUST07455,42,47839,4,412,Healthcare,43,4,1
CUST07456,34,81337,19,494,Electronics,22,5,1
CUST07457,63,50195,11,827,Furniture,32,1,0
CUST07458,41,188920,37,740,Furniture,37,3,1
CUST07459,28,119229,15,788,Healthcare,33,5,1
CUST07460,43,143251,36,796,Healthcare,25,2,1
CUST07461,68,142265,37,323,Clothing,16,1,1
CUST07462,51,131986,35,589,Automobile,13,3,0
CUST07463,45,80998,28,607,Clothing,12,2,0
CUST07464,20,61558,34,603,Clothing,21,2,1
CUST07465,28,32985,36,337,Furniture,42,5,0
CUST07466,55,91794,20,685,Furniture,47,2,0
CUST07467,31,73585,20,381,Electronics,17,2,1
CUST07468,68,70264,27,417,Clothing,19,3,0
CUST07469,43,194398,5,349,Electronics,29,2,0
CUST07470,65,114816,19,373,Healthcare,34,4,0
CUST07471,38,64022,35,405,Electronics,32,4,0
CUST07472,56,176739,12,625,Furniture,45,1,1
CUST07473,47,48065,39,655,Clothing,16,4,0
CUST07474,25,144382,10,767,Furniture,34,4,0
CUST07475,68,158145,23,583,Healthcare,11,5,0
CUST07476,37,117191,18,484,Automobile,1,4,1
CUST07477,65,171078,22,453,Clothing,33,2,0
CUST07478,49,101819,30,417,Furniture,11,5,0
CUST07479,39,137158,36,566,Automobile,25,4,0
CUST07480,24,33143,36,684,Healthcare,31,2,0
CUST07481,26,87505,2,554,Automobile,20,1,0
CUST07482,62,173489,33,540,Furniture,4,5,0
CUST07483,18,192372,28,470,Furniture,27,2,0
CUST07484,46,58896,2,847,Healthcare,22,5,0
CUST07485,25,80629,14,484,Healthcare,47,1,1
CUST07486,21,188678,6,709,Automobile,31,1,0
CUST07487,52,69916,2,445,Automobile,4,5,1
CUST07488,20,91330,15,337,Furniture,34,2,0
CUST07489,62,37551,33,789,Healthcare,5,3,0
CUST07490,57,130972,19,561,Electronics,18,5,1
CUST07491,24,149623,38,425,Healthcare,43,3,0
CUST07492,44,143216,32,644,Clothing,39,2,1
CUST07493,18,97782,13,560,Clothing,5,4,0
CUST07494,44,95391,34,742,Healthcare,13,5,0
CUST07495,33,134957,10,407,Automobile,2,1,0
CUST07496,55,153546,19,736,Clothing,10,4,0
CUST07497,24,155006,29,813,Furniture,38,2,0
CUST07498,61,93411,27,389,Furniture,40,1,0
CUST07499,40,103185,14,514,Furniture,23,5,1
CUST07500,58,161960,37,618,Healthcare,42,2,0
CUST07501,28,157574,12,356,Clothing,44,5,0
CUST07502,59,59424,34,701,Automobile,17,4,0
CUST07503,50,71559,23,521,Furniture,30,5,1
CUST07504,67,41075,0,774,Automobile,9,1,1
CUST07505,53,183771,23,407,Furniture,25,5,0
CUST07506,54,39950,26,479,Healthcare,28,4,0
CUST07507,58,166485,17,476,Furniture,1,4,0
CUST07508,34,69305,25,786,Healthcare,29,1,0
CUST07509,52,33569,28,713,Clothing,38,3,0
CUST07510,65,96778,7,336,Clothing,46,3,1
CUST07511,22,132633,25,567,Automobile,9,5,1
CUST07512,65,60085,4,687,Furniture,11,4,0
CUST07513,49,126307,32,653,Clothing,19,2,0
CUST07514,20,122174,39,569,Electronics,40,2,0
CUST07515,69,66163,4,568,Electronics,18,4,0
CUST07516,64,79592,35,741,Automobile,5,2,0
CUST07517,52,147431,12,604,Clothing,22,1,0
CUST07518,69,38039,16,545,Healthcare,18,5,1
CUST07519,31,169270,12,477,Electronics,30,4,0
CUST07520,65,195426,24,366,Clothing,32,5,0
CUST07521,48,33824,1,576,Healthcare,1,1,0
CUST07522,48,80420,23,507,Furniture,14,2,1
CUST07523,34,119535,35,606,Clothing,10,4,1
CUST07524,41,33436,24,849,Furniture,25,1,0
CUST07525,69,123550,33,837,Electronics,17,1,0
CUST07526,40,46057,11,817,Furniture,0,5,0
CUST07527,35,31310,18,573,Electronics,31,4,0
CUST07528,67,156913,29,532,Automobile,3,5,1
CUST07529,31,96013,36,413,Automobile,21,5,0
CUST07530,67,90022,0,433,Electronics,35,1,0
CUST07531,32,169978,2,724,Healthcare,28,5,0
CUST07532,32,170940,25,324,Automobile,35,2,0
CUST07533,23,48546,14,579,Healthcare,49,2,1
CUST07534,44,128812,27,642,Healthcare,32,1,1
CUST07535,32,102855,3,371,Healthcare,38,5,0
CUST07536,67,63149,18,500,Clothing,13,2,0
CUST07537,53,143591,23,625,Clothing,47,3,1
CUST07538,25,184756,39,332,Healthcare,46,3,1
CUST07539,32,59858,5,396,Electronics,36,5,1
CUST07540,20,75330,15,562,Automobile,44,1,1
CUST07541,64,122203,31,369,Furniture,4,2,1
CUST07542,30,55293,29,592,Clothing,49,4,1
CUST07543,58,86869,34,506,Clothing,21,4,1
CUST07544,51,120429,7,471,Furniture,4,2,1
CUST07545,41,165701,4,694,Healthcare,36,5,0
CUST07546,57,35704,36,555,Furniture,37,3,1
CUST07547,49,162848,11,563,Healthcare,45,3,1
CUST07548,49,78281,24,563,Clothing,33,2,1
CUST07549,47,146972,32,816,Furniture,14,3,0
CUST07550,69,143532,38,309,Electronics,47,2,1
CUST07551,66,192308,23,570,Automobile,36,1,0
CUST07552,30,96780,10,611,Automobile,26,3,0
CUST07553,18,162405,34,669,Automobile,47,5,0
CUST07554,51,85333,39,690,Furniture,0,3,1
CUST07555,32,188349,0,414,Healthcare,28,2,1
CUST07556,61,163005,7,643,Clothing,7,4,1
CUST07557,31,194586,22,709,Automobile,32,3,1
CUST07558,46,119893,19,845,Furniture,6,2,1
CUST07559,51,92958,31,677,Automobile,28,3,0
CUST07560,35,167899,10,755,Healthcare,30,3,0
CUST07561,24,60844,6,722,Electronics,37,3,1
CUST07562,46,144501,29,743,Electronics,7,4,0
CUST07563,48,121200,38,496,Clothing,30,2,1
CUST07564,42,30792,12,662,Electronics,36,1,1
CUST07565,55,113187,2,709,Electronics,14,5,1
CUST07566,31,72510,6,693,Furniture,31,4,0
CUST07567,25,143104,12,808,Furniture,25,5,0
CUST07568,44,69632,36,593,Clothing,47,5,1
CUST07569,19,197862,24,324,Clothing,48,1,0
CUST07570,34,113568,22,536,Furniture,10,3,1
CUST07571,54,191957,32,760,Electronics,22,1,0
CUST07572,31,95214,4,620,Healthcare,33,5,1
CUST07573,42,74870,31,399,Electronics,32,4,1
CUST07574,47,78110,29,707,Electronics,16,5,1
CUST07575,46,139414,30,454,Healthcare,32,5,0
CUST07576,37,166243,12,733,Clothing,1,1,0
CUST07577,38,170661,4,733,Furniture,48,2,1
CUST07578,39,48077,22,442,Clothing,3,5,0
CUST07579,52,94874,0,828,Clothing,11,2,1
CUST07580,54,199299,9,584,Clothing,28,3,0
CUST07581,33,176009,26,304,Furniture,41,5,0
CUST07582,67,39754,7,822,Clothing,41,1,0
CUST07583,66,55688,2,735,Clothing,46,3,1
CUST07584,60,37048,18,717,Automobile,42,4,1
CUST07585,34,52568,1,380,Electronics,38,5,1
CUST07586,33,127583,30,844,Automobile,41,1,1
CUST07587,19,178617,9,676,Furniture,18,5,1
CUST07588,21,124449,15,458,Healthcare,49,1,1
CUST07589,38,75217,36,516,Healthcare,1,1,1
CUST07590,56,194818,19,344,Automobile,6,2,1
CUST07591,51,169781,2,514,Automobile,45,5,1
CUST07592,47,157873,34,810,Automobile,21,1,0
CUST07593,23,55358,33,427,Electronics,10,1,1
CUST07594,34,144064,20,553,Furniture,32,3,1
CUST07595,56,41023,35,849,Clothing,19,5,1
CUST07596,42,125387,31,651,Automobile,4,3,0
CUST07597,22,189828,17,840,Electronics,3,2,1
CUST07598,22,116728,33,463,Healthcare,13,2,1
CUST07599,37,179911,37,834,Healthcare,2,1,0
CUST07600,33,57410,2,430,Healthcare,49,1,1
CUST07601,68,135696,2,803,Automobile,17,1,0
CUST07602,58,41447,26,723,Healthcare,26,5,1
CUST07603,54,147954,1,483,Healthcare,3,5,0
CUST07604,57,116569,2,822,Healthcare,2,4,1
CUST07605,26,125894,16,534,Clothing,26,1,0
CUST07606,22,43907,38,430,Healthcare,27,3,0
CUST07607,59,51637,37,313,Electronics,21,4,1
CUST07608,19,199268,39,679,Automobile,41,5,0
CUST07609,26,183441,18,359,Clothing,28,5,1
CUST07610,60,163661,18,591,Clothing,15,1,1
CUST07611,53,53560,4,459,Automobile,34,3,1
CUST07612,39,33034,4,746,Healthcare,18,3,0
CUST07613,39,161241,13,837,Healthcare,29,2,1
CUST07614,39,122449,26,685,Furniture,14,1,0
CUST07615,51,33239,35,369,Healthcare,4,5,0
CUST07616,46,33415,39,681,Electronics,30,1,0
CUST07617,55,106944,34,524,Healthcare,42,1,1
CUST07618,63,164556,20,807,Automobile,30,2,0
CUST07619,50,83987,4,339,Healthcare,8,2,0
CUST07620,35,48225,23,445,Automobile,12,4,0
CUST07621,24,110459,38,665,Clothing,42,1,1
CUST07622,18,50936,23,547,Furniture,20,5,1
CUST07623,50,69612,39,311,Clothing,45,2,1
CUST07624,18,125533,12,835,Automobile,30,4,0
CUST07625,41,150877,37,809,Furniture,0,4,1
CUST07626,21,132269,0,544,Clothing,40,4,0
CUST07627,21,69952,38,470,Healthcare,12,5,1
CUST07628,35,88945,9,331,Healthcare,33,2,0
CUST07629,44,35380,1,728,Furniture,35,3,1
CUST07630,60,110821,15,334,Clothing,15,5,0
CUST07631,49,188332,36,504,Electronics,9,1,0
CUST07632,50,193951,15,683,Electronics,37,3,1
CUST07633,45,177215,22,565,Electronics,40,5,0
CUST07634,59,79744,25,742,Clothing,33,2,0
CUST07635,58,192650,15,784,Clothing,24,4,0
CUST07636,53,110262,26,769,Clothing,0,5,0
CUST07637,23,87331,29,565,Automobile,11,1,0
CUST07638,33,122551,32,408,Electronics,21,1,1
CUST07639,51,93815,31,788,Electronics,21,1,1
CUST07640,40,101519,8,477,Electronics,47,3,1
CUST07641,67,180250,10,548,Automobile,1,4,0
CUST07642,59,122526,36,304,Automobile,44,5,0
CUST07643,41,139365,5,456,Clothing,7,3,0
CUST07644,66,66366,29,529,Electronics,32,5,1
CUST07645,30,129830,39,560,Electronics,4,2,0
CUST07646,35,71911,14,620,Healthcare,9,2,1
CUST07647,30,113422,29,426,Healthcare,2,5,0
CUST07648,66,83619,17,327,Healthcare,10,3,0
CUST07649,54,52791,11,809,Automobile,29,1,0
CUST07650,60,38301,3,527,Clothing,27,3,1
CUST07651,56,156866,15,840,Furniture,4,3,0
CUST07652,59,133623,22,478,Electronics,11,5,0
CUST07653,34,142824,10,587,Healthcare,43,3,0
CUST07654,32,196851,23,793,Electronics,44,2,1
CUST07655,35,66894,21,564,Electronics,28,5,0
CUST07656,40,109618,38,766,Electronics,25,5,1
CUST07657,68,100994,14,694,Clothing,28,5,0
CUST07658,47,71770,14,731,Electronics,28,3,0
CUST07659,51,52300,9,734,Clothing,13,4,0
CUST07660,21,148025,27,687,Furniture,35,1,0
CUST07661,20,190557,35,836,Furniture,34,1,1
CUST07662,24,150605,16,444,Automobile,48,2,0
CUST07663,35,70285,35,474,Electronics,7,5,0
CUST07664,59,147713,21,819,Healthcare,15,1,0
CUST07665,24,193543,22,613,Automobile,42,3,0
CUST07666,57,78671,28,428,Automobile,4,3,0
CUST07667,23,148216,21,813,Furniture,15,3,0
CUST07668,39,50270,10,309,Healthcare,40,2,1
CUST07669,18,149870,35,646,Electronics,12,5,1
CUST07670,21,157897,28,416,Electronics,7,1,0
CUST07671,63,174770,31,710,Furniture,25,5,1
CUST07672,66,102265,13,696,Clothing,4,5,0
CUST07673,69,41171,17,310,Furniture,8,3,0
CUST07674,67,90684,37,697,Healthcare,37,1,0
CUST07675,60,79948,36,392,Clothing,1,2,0
CUST07676,46,64725,33,401,Healthcare,6,5,0
CUST07677,38,49450,22,397,Electronics,29,4,0
CUST07678,43,174372,31,581,Clothing,16,3,0
CUST07679,31,155900,2,720,Healthcare,43,4,0
CUST07680,26,114600,21,663,Electronics,30,2,1
CUST07681,64,165513,22,510,Healthcare,0,2,1
CUST07682,29,141315,3,807,Clothing,27,2,0
CUST07683,59,180404,12,375,Electronics,29,2,0
CUST07684,68,50115,31,622,Healthcare,46,1,0
CUST07685,68,129405,28,751,Automobile,30,4,0
CUST07686,23,117404,39,317,Clothing,23,3,1
CUST07687,37,174687,39,590,Clothing,30,4,0
CUST07688,41,175804,9,497,Clothing,10,1,1
CUST07689,44,186439,12,461,Electronics,41,5,1
CUST07690,55,140670,16,716,Clothing,15,2,0
CUST07691,25,72738,37,683,Healthcare,8,5,0
CUST07692,18,162053,1,499,Automobile,29,2,0
CUST07693,66,111666,16,797,Healthcare,11,3,1
CUST07694,66,114351,25,342,Healthcare,46,2,1
CUST07695,41,169638,37,381,Clothing,15,2,1
CUST07696,64,40728,36,838,Automobile,32,5,0
CUST07697,24,135852,4,603,Automobile,5,5,0
CUST07698,36,113911,24,498,Automobile,44,5,0
CUST07699,39,147616,8,705,Automobile,0,1,0
CUST07700,52,66214,27,726,Furniture,12,2,1
CUST07701,47,75588,21,760,Automobile,36,5,1
CUST07702,46,180025,28,779,Clothing,34,1,0
CUST07703,39,98408,34,423,Automobile,43,3,0
CUST07704,28,64103,19,827,Healthcare,25,3,0
CUST07705,37,100949,4,825,Furniture,41,2,1
CUST07706,46,181228,38,338,Healthcare,8,5,0
CUST07707,68,43423,31,498,Clothing,16,2,0
CUST07708,58,68062,38,407,Clothing,37,2,0
CUST07709,59,31987,9,567,Automobile,45,2,1
CUST07710,51,92979,39,652,Clothing,34,1,0
CUST07711,18,67597,16,610,Furniture,24,2,0
CUST07712,48,113905,36,689,Healthcare,49,3,0
CUST07713,47,188940,14,339,Clothing,6,5,0
CUST07714,65,106970,8,451,Clothing,40,4,1
CUST07715,35,93805,31,486,Furniture,46,4,0
CUST07716,34,149779,22,729,Electronics,30,4,1
CUST07717,55,177708,10,756,Electronics,31,5,1
CUST07718,31,87467,12,526,Furniture,47,2,0
CUST07719,40,137732,17,727,Clothing,18,5,0
CUST07720,42,178079,8,503,Furniture,16,5,1
CUST07721,32,131460,4,417,Furniture,5,1,1
CUST07722,63,164461,21,693,Electronics,24,5,0
CUST07723,39,148105,31,521,Automobile,32,1,0
CUST07724,20,154535,1,362,Clothing,18,3,0
CUST07725,36,39458,20,695,Healthcare,14,1,0
CUST07726,61,98481,27,304,Furniture,34,4,0
CUST07727,51,104888,23,633,Electronics,48,1,0
CUST07728,52,106022,23,591,Automobile,31,3,0
CUST07729,67,97628,13,807,Clothing,37,5,0
CUST07730,18,197599,36,444,Furniture,35,4,1
CUST07731,69,100648,26,458,Electronics,31,1,1
CUST07732,38,46937,23,310,Furniture,31,2,1
CUST07733,46,198744,5,368,Healthcare,39,5,0
CUST07734,23,31112,25,843,Clothing,35,4,1
CUST07735,54,196617,14,501,Clothing,33,4,0
CUST07736,18,78355,28,565,Clothing,9,1,0
CUST07737,68,105561,35,407,Clothing,43,5,0
CUST07738,18,195154,9,353,Electronics,32,5,1
CUST07739,44,148181,27,637,Healthcare,43,2,0
CUST07740,38,90482,8,489,Furniture,9,2,0
CUST07741,33,109098,20,538,Electronics,43,4,0
CUST07742,61,172376,9,642,Automobile,34,4,0
CUST07743,57,152978,3,590,Clothing,21,3,1
CUST07744,43,86625,3,622,Clothing,22,4,0
CUST07745,33,154359,5,620,Furniture,6,2,0
CUST07746,45,101246,25,341,Clothing,20,1,1
CUST07747,18,42588,39,497,Clothing,0,3,0
CUST07748,53,145910,15,583,Furniture,12,4,1
CUST07749,27,158658,7,481,Healthcare,8,2,0
CUST07750,60,50967,27,310,Electronics,47,3,0
CUST07751,34,160153,15,741,Healthcare,49,1,1
CUST07752,40,54256,37,723,Furniture,46,1,0
CUST07753,24,186124,0,799,Clothing,19,2,0
CUST07754,61,158121,18,687,Clothing,46,5,1
CUST07755,24,110732,16,753,Healthcare,46,2,1
CUST07756,61,160145,27,301,Automobile,9,2,0
CUST07757,32,163578,11,541,Electronics,25,2,0
CUST07758,51,128120,5,359,Clothing,49,5,0
CUST07759,63,181781,6,667,Furniture,46,4,0
CUST07760,62,74840,7,339,Healthcare,43,4,0
CUST07761,21,142647,2,614,Electronics,0,1,0
CUST07762,31,89321,20,597,Automobile,44,4,1
CUST07763,31,73202,7,749,Clothing,16,2,0
CUST07764,33,164162,27,694,Healthcare,16,4,0
CUST07765,24,89231,29,387,Clothing,38,5,0
CUST07766,49,51552,31,832,Healthcare,42,4,1
CUST07767,36,194813,10,687,Automobile,11,2,0
CUST07768,19,51661,19,680,Furniture,40,4,0
CUST07769,27,167164,15,730,Furniture,14,1,0
CUST07770,67,196746,24,834,Electronics,0,4,1
CUST07771,34,161642,8,515,Clothing,31,1,1
CUST07772,54,173156,38,576,Clothing,10,3,1
CUST07773,29,95843,39,493,Clothing,4,5,0
CUST07774,23,99278,39,478,Furniture,17,1,1
CUST07775,39,124328,2,442,Electronics,49,3,0
CUST07776,49,161837,15,837,Furniture,17,3,1
CUST07777,58,156355,11,517,Healthcare,22,2,0
CUST07778,37,54198,14,810,Clothing,6,3,0
CUST07779,18,91201,3,358,Healthcare,45,5,1
CUST07780,64,103271,22,645,Automobile,25,5,0
CUST07781,23,172449,26,718,Healthcare,0,5,0
CUST07782,36,141578,38,523,Healthcare,27,5,0
CUST07783,35,169108,36,649,Healthcare,19,2,0
CUST07784,23,70364,12,376,Furniture,40,4,0
CUST07785,62,145227,36,507,Healthcare,47,1,0
CUST07786,50,130353,39,458,Clothing,22,2,0
CUST07787,40,198515,20,823,Electronics,31,2,0
CUST07788,40,162735,28,524,Automobile,37,1,0
CUST07789,43,107564,28,657,Clothing,38,1,0
CUST07790,30,176149,10,683,Electronics,17,4,1
CUST07791,24,135447,27,843,Clothing,32,4,0
CUST07792,32,49631,9,803,Healthcare,24,5,0
CUST07793,61,63500,4,749,Automobile,31,4,1
CUST07794,44,180969,24,541,Clothing,47,4,1
CUST07795,43,88915,32,668,Automobile,49,1,0
CUST07796,50,198449,16,770,Furniture,49,3,1
CUST07797,32,132760,32,587,Furniture,27,5,1
CUST07798,53,56897,24,698,Healthcare,12,5,0
CUST07799,62,131639,32,403,Healthcare,18,2,0
CUST07800,44,143849,8,610,Furniture,2,4,0
CUST07801,22,141118,26,426,Clothing,26,4,0
CUST07802,19,87320,24,339,Electronics,16,1,1
CUST07803,50,98289,3,371,Electronics,42,4,1
CUST07804,33,61941,8,546,Furniture,28,2,0
CUST07805,40,175306,14,546,Electronics,48,1,0
CUST07806,55,105172,15,611,Clothing,43,5,0
CUST07807,33,33376,15,333,Electronics,43,4,0
CUST07808,31,60783,12,428,Electronics,47,4,1
CUST07809,46,73025,13,309,Furniture,32,2,0
CUST07810,43,46447,21,467,Automobile,27,2,1
CUST07811,52,46713,20,515,Automobile,19,1,0
CUST07812,32,158869,8,707,Clothing,44,5,1
CUST07813,20,34858,3,825,Automobile,33,2,0
CUST07814,40,89834,9,317,Healthcare,15,2,0
CUST07815,46,112060,34,639,Furniture,38,5,1
CUST07816,51,165611,8,389,Automobile,1,3,1
CUST07817,50,179929,15,584,Electronics,49,1,1
CUST07818,58,133898,17,833,Automobile,27,3,1
CUST07819,58,132207,9,566,Furniture,16,5,1
CUST07820,40,166436,20,732,Electronics,47,4,1
CUST07821,24,116366,14,351,Electronics,19,1,1
CUST07822,20,182150,14,366,Furniture,17,5,0
CUST07823,49,198646,10,549,Clothing,27,5,0
CUST07824,48,30869,39,630,Clothing,27,1,0
CUST07825,35,92624,36,714,Furniture,15,3,1
CUST07826,60,123676,19,422,Furniture,32,4,0
CUST07827,24,33659,33,501,Furniture,20,3,1
CUST07828,58,197442,21,305,Electronics,4,2,1
CUST07829,18,136888,17,785,Electronics,46,3,0
CUST07830,31,88185,15,498,Furniture,44,2,0
CUST07831,69,147136,4,312,Electronics,36,1,0
CUST07832,49,92758,0,305,Healthcare,17,2,0
CUST07833,23,166203,18,710,Furniture,4,5,0
CUST07834,56,162430,9,420,Electronics,47,2,0
CUST07835,27,121150,20,661,Clothing,42,5,0
CUST07836,24,177318,12,837,Furniture,10,5,0
CUST07837,43,47216,23,303,Furniture,21,3,1
CUST07838,51,71209,22,583,Furniture,22,4,1
CUST07839,47,72987,22,658,Automobile,25,3,0
CUST07840,53,138024,10,581,Furniture,26,3,0
CUST07841,38,181649,1,648,Clothing,2,5,1
CUST07842,34,72320,5,329,Electronics,41,4,0
CUST07843,50,41301,10,816,Furniture,1,5,0
CUST07844,27,156560,14,673,Healthcare,16,4,0
CUST07845,68,30891,8,423,Electronics,2,2,0
CUST07846,64,183044,11,745,Clothing,2,5,1
CUST07847,59,80457,35,693,Automobile,39,3,0
CUST07848,68,143389,27,355,Clothing,15,5,1
CUST07849,29,50932,22,431,Automobile,11,1,0
CUST07850,33,34192,26,421,Electronics,0,1,0
CUST07851,58,46128,23,501,Automobile,3,1,1
CUST07852,49,52836,13,564,Electronics,16,3,1
CUST07853,32,54837,34,339,Clothing,18,3,0
CUST07854,44,147028,26,412,Clothing,3,1,0
CUST07855,45,146481,20,638,Automobile,46,3,0
CUST07856,34,155176,12,361,Healthcare,38,3,0
CUST07857,63,155172,7,526,Clothing,19,3,1
CUST07858,67,52778,33,473,Automobile,48,1,0
CUST07859,19,73130,22,433,Furniture,40,2,0
CUST07860,53,46708,8,584,Electronics,38,2,0
CUST07861,67,137481,0,407,Furniture,3,4,0
CUST07862,24,185304,35,442,Furniture,16,5,1
CUST07863,30,34782,15,593,Furniture,14,2,0
CUST07864,32,187387,24,576,Automobile,40,4,0
CUST07865,42,40052,17,791,Clothing,27,2,0
CUST07866,40,49521,33,770,Furniture,15,1,0
CUST07867,39,99690,37,575,Automobile,5,4,0
CUST07868,43,65546,2,533,Clothing,27,1,1
CUST07869,50,187044,19,541,Electronics,31,1,1
CUST07870,28,134713,18,557,Clothing,16,4,1
CUST07871,27,132617,12,331,Clothing,24,4,0
CUST07872,42,52030,16,666,Furniture,38,2,0
CUST07873,54,119831,13,647,Automobile,16,2,0
CUST07874,65,107400,29,431,Healthcare,45,5,0
CUST07875,60,48055,21,667,Electronics,14,2,1
CUST07876,55,186565,28,564,Automobile,49,4,0
CUST07877,58,104861,1,514,Furniture,17,2,0
CUST07878,62,151184,7,514,Automobile,45,4,0
CUST07879,41,146524,13,581,Healthcare,19,5,1
CUST07880,57,146826,33,829,Electronics,22,4,1
CUST07881,63,66775,12,301,Clothing,4,5,0
CUST07882,50,115909,9,812,Electronics,38,5,1
CUST07883,34,66253,7,763,Healthcare,11,5,0
CUST07884,41,81884,6,746,Electronics,16,1,1
CUST07885,54,106497,12,662,Electronics,29,3,0
CUST07886,19,47705,25,515,Furniture,18,4,0
CUST07887,49,121640,31,463,Clothing,31,2,0
